Source,Target,Weight
81,45,130
81,114,8
81,21,231
81,37,17
81,88,27
81,46,73
81,28,19
81,26,90
81,82,97
81,97,1
81,175,4
81,160,3
81,121,1
81,42,13
81,129,5
81,74,117
81,27,19
81,140,7
81,120,4
81,15,33
81,47,14
81,11,2
81,70,2
81,151,1
81,34,3
81,102,6
81,20,3
81,143,4
81,146,78
81,25,29
81,17,7
81,177,1
81,76,10
81,9,29
81,65,2
81,75,16
81,107,4
81,31,4
81,68,12
81,139,1
81,152,2
81,5,1
81,71,21
81,171,2
81,62,4
81,238,1
81,112,14
81,145,12
81,80,3
81,7,1
81,30,12
81,100,3
81,51,2
81,18,8
81,92,1
81,109,1
81,110,7
81,90,8
81,19,1
81,134,2
81,43,6
81,14,2
81,136,1
81,95,4
81,259,1
81,13,1
81,58,4
81,122,1
81,57,1
81,116,1
81,212,1
81,44,10
81,170,4
90,16,5841
90,23,5227
90,74,520
90,8,1638
90,3,506
90,29,317
90,68,64
90,25,273
90,134,34
90,38,86
90,46,99
90,102,11
90,5,5
90,9,45
90,14,1021
90,57,28
90,17,5
90,19,24
90,26,30
90,62,6
90,21,60
90,76,13
90,28,24
90,51,2
90,27,21
90,71,35
90,66,18
90,81,8
90,69,19
90,98,14
90,88,27
90,95,35
90,119,2
90,45,6
90,140,14
90,52,10
90,20,4
90,70,6
90,110,4
90,15,23
90,126,6
90,72,13
90,60,1
90,141,4
90,55,31
90,11,2
90,18,3
90,39,9
90,24,8
90,43,1
90,146,23
90,65,1
90,75,4
90,33,5
90,97,8
90,199,3
90,100,2
90,129,1
90,125,1
90,152,9
90,42,5
90,37,1
90,156,1
90,82,1
90,47,2
90,122,1
90,191,1
90,36,1
71,23,6131
71,46,102
71,16,342
71,98,13
71,3,67
71,102,7
71,8,421
71,29,179
71,9,29
71,21,112
71,69,927
71,109,4
71,38,178
71,76,12
71,66,61
71,70,38
71,27,306
71,74,123
71,95,48
71,146,15
71,15,39
71,88,69
71,11,13
71,39,19
71,47,24
71,175,4
71,81,21
71,55,28
71,13,22
71,129,13
71,20,137
71,26,21
71,90,35
71,68,56
71,114,10
71,134,5
71,116,4
71,44,1
71,43,2
71,45,20
71,24,2
71,25,8
71,72,65
71,7,5
71,14,32
71,152,2
71,126,48
71,62,6
71,28,318
71,17,4
71,97,1
71,18,10
71,57,41
71,41,9
71,19,9
71,140,2
71,101,1
71,58,7
71,94,1
71,51,2
71,93,1
71,4,2
71,110,2
71,64,1
71,33,1
71,108,1
39,23,7031
39,38,7466
39,8,9446
39,29,3714
39,3,1950
39,122,6
39,16,4194
39,69,332
39,28,109
39,27,89
39,45,156
39,74,196
39,46,474
39,81,45
39,82,44
39,20,57
39,75,73
39,47,30
39,26,17
39,9,9
39,41,10
39,15,24
39,156,4
39,102,340
39,125,7
39,42,176
39,24,80
39,25,653
39,5,16
39,95,11
39,21,106
39,37,30
39,111,7
39,66,16
39,36,11
39,97,5
39,90,9
39,57,7
39,43,45
39,62,1
39,14,1
39,35,16
39,88,3
39,71,19
39,146,14
39,134,66
39,76,21
39,110,4
39,10,4
39,17,13
39,89,4
39,34,71
39,55,12
39,48,13
39,18,36
39,98,27
39,140,5
39,118,1
39,13,1
39,129,1
39,151,1
39,68,10
39,103,1
39,31,9
39,136,5
39,139,3
39,65,3
39,40,1
39,157,6
39,80,20
39,7,4
39,123,8
39,108,14
39,167,1
39,56,3
39,100,1
39,112,1
39,11,3
39,114,3
39,58,12
39,1,1
39,175,1
39,12,1
39,143,1
39,70,1
39,51,1
39,231,1
140,8,188
140,29,39
140,25,51
140,23,1749
140,38,33
140,37,7
140,13,2
140,46,21
140,65,2
140,66,23
140,74,159
140,88,4
140,45,4
140,16,73
140,27,18
140,28,4
140,51,13
140,9,4
140,3,29
140,134,4
140,93,4
140,14,4
140,68,11
140,4,3
140,26,32
140,48,3
140,122,6
140,103,1
140,5,1
140,21,45
140,42,2
140,39,5
140,102,3
140,47,2
140,75,4
140,110,4
140,90,14
140,52,10
140,163,3
140,98,6
140,55,7
140,126,5
140,18,1
140,57,1
140,95,10
140,70,3
140,19,1
140,76,3
140,129,8
140,43,1
140,62,3
140,60,1
140,20,1
140,82,1
140,33,13
140,146,13
140,173,3
140,81,7
140,71,2
140,112,1
140,24,1
140,72,1
140,114,2
11,8,190
11,9,89
11,23,1030
11,16,141
11,21,37
11,46,96
11,74,133
11,45,16
11,27,6
11,71,13
11,29,44
11,14,1
11,98,1
11,39,3
11,38,83
11,34,2
11,3,70
11,97,9
11,35,1
11,24,5
11,88,2
11,81,2
11,47,7
11,92,3
11,43,4
11,66,4
11,90,2
11,26,2
11,25,1
11,82,2
11,146,2
11,75,2
11,133,2
11,57,11
11,120,29
11,28,2
11,15,1
11,109,1
11,143,1
11,216,1
11,116,3
11,42,25
11,103,1
11,20,1
11,68,1
11,5,1
11,93,8
11,76,3
98,23,4072
98,74,176
98,68,14
98,29,125
98,28,8
98,27,17
98,105,6
98,16,90
98,66,34
98,25,5
98,81,30
98,38,141
98,40,1
98,126,12
98,65,1
98,21,149
98,8,264
98,102,23
98,69,35
98,46,91
98,39,27
98,88,13
98,26,38
98,55,8
98,70,1
98,45,14
98,3,39
98,9,12
98,146,25
98,140,6
98,97,22
98,47,39
98,82,7
98,76,5
98,95,1
98,62,8
98,41,1
98,71,13
98,90,14
98,20,8
98,75,4
98,57,6
98,120,84
98,116,5
98,89,3
98,114,66
98,42,1
98,24,2
98,15,8
98,72,4
98,14,2
98,110,2
98,43,3
98,177,1
98,100,1
98,35,4
98,92,2
98,5,4
98,33,1
98,163,1
98,11,1
105,68,75
105,23,117
105,74,29
105,16,17
105,134,5
105,57,1
105,55,2
105,8,2
105,98,6
105,66,1
57,23,1448
57,16,1620
57,21,27
57,29,242
57,46,131
57,74,119
57,8,727
57,3,169
57,68,31
57,25,77
57,134,14
57,38,133
57,90,28
57,102,4
57,5,1
57,9,21
57,14,11
57,17,1
57,19,7
57,66,34
57,133,8
57,11,11
57,18,4
57,126,20
57,71,41
57,41,4
57,97,2
57,34,1
57,39,7
57,43,1
57,62,1
57,26,16
57,55,5
57,119,2
57,98,6
57,27,19
57,82,2
57,76,4
57,45,9
57,15,5
57,79,7
57,28,2
57,75,2
57,140,1
57,92,2
57,37,1
57,42,82
57,35,1
57,146,2
57,105,1
57,24,1
57,103,3
57,47,10
57,72,2
57,69,1
57,160,1
57,65,2
57,112,1
57,118,2
57,81,1
75,23,2884
75,3,172
75,8,614
75,21,107
75,74,485
75,29,432
75,38,664
75,102,22
75,39,73
75,25,30
75,28,244
75,16,304
75,47,377
75,103,3
75,68,13
75,34,6
75,17,13
75,46,92
75,42,75
75,98,4
75,20,3
75,69,43
75,27,15
75,24,23
75,129,6
75,82,7
75,140,4
75,9,25
75,88,1
75,15,42
75,26,11
75,81,16
75,14,9
75,146,40
75,76,210
75,45,41
75,110,2
75,55,9
75,93,26
75,51,7
75,18,3
75,11,2
75,65,3
75,66,14
75,160,1
75,107,1
75,35,2
75,114,5
75,13,3
75,116,3
75,191,1
75,125,3
75,1,1
75,5,2
75,86,2
75,100,1
75,12,1
75,134,1
75,57,2
75,19,5
75,95,2
75,112,1
75,132,2
75,56,1
75,126,2
75,90,4
128,23,228
128,74,23
128,8,2
128,16,2
128,55,1
128,38,1
128,58,2
128,46,1
128,29,1
69,23,16306
69,98,35
69,29,2741
69,38,1744
69,3,987
69,74,376
69,8,2765
69,92,57
69,46,1193
69,27,148
69,68,24
69,21,60
69,16,1068
69,45,86
69,25,40
69,24,62
69,42,195
69,9,39
69,39,332
69,35,8
69,81,27
69,102,28
69,18,42
69,5,22
69,58,49
69,28,56
69,78,8
69,134,12
69,33,26
69,146,40
69,82,17
69,70,48
69,90,19
69,20,16
69,26,12
69,37,8
69,66,55
69,47,401
69,119,6
69,71,927
69,126,18
69,48,10
69,114,3
69,15,7
69,122,2
69,17,1
69,110,1
69,97,9
69,41,8
69,75,43
69,19,25
69,14,4
69,31,1
69,118,1
69,76,14
69,95,11
69,6,1
69,40,5
69,79,1
69,57,1
69,160,2
69,88,1
69,43,1
69,133,1
69,121,1
69,120,21
69,55,1
69,112,1
69,65,1
69,13,1
146,23,5043
146,38,118
146,33,4
146,29,159
146,8,496
146,28,7
146,74,143
146,66,159
146,191,1
146,26,38
146,109,1
146,140,13
146,173,14
146,14,8
146,21,127
146,69,40
146,39,14
146,9,27
146,3,178
146,46,52
146,75,40
146,110,8
146,16,98
146,88,23
146,81,78
146,126,16
146,68,24
146,70,9
146,27,16
146,136,6
146,98,25
146,71,15
146,65,35
146,55,33
146,58,13
146,45,10
146,89,2
146,34,4
146,97,6
146,76,34
146,90,23
146,15,134
146,112,9
146,31,5
146,72,3
146,62,1
146,82,5
146,17,11
146,102,24
146,42,5
146,37,4
146,152,2
146,19,4
146,129,4
146,41,2
146,43,2
146,35,17
146,134,3
146,24,4
146,114,5
146,11,2
146,100,1
146,51,1
146,143,1
146,25,3
146,5,1
146,122,2
146,93,2
146,95,8
146,121,1
146,111,4
146,107,2
146,125,2
146,150,1
146,57,2
146,145,12
146,238,1
146,154,3
129,74,102
129,23,2722
129,16,36
129,3,13
129,38,44
129,29,45
129,47,87
129,55,1
129,8,214
129,71,13
129,102,2
129,110,634
129,147,79
129,107,1
129,27,6
129,46,6
129,169,8
129,24,4
129,75,6
129,68,10
129,66,4
129,81,5
129,140,8
129,19,9
129,151,9
129,76,3
129,146,4
129,64,3
129,21,3
129,13,1
129,20,7
129,39,1
129,9,4
129,28,25
129,82,1
129,90,1
129,73,3
129,15,3
129,45,2
129,88,1
129,34,2
129,26,2
129,7,2
129,95,4
129,48,1
169,23,23
169,129,8
169,8,1
169,110,2
169,134,5
169,46,2
114,23,2508
114,38,212
114,3,119
114,8,156
114,29,199
114,66,9
114,25,69
114,72,133
114,15,164
114,20,65
114,126,64
114,55,67
114,98,66
114,45,71
114,121,1
114,89,1
114,68,23
114,16,97
114,69,3
114,112,1
114,9,1
114,26,7
114,5,3
114,81,8
114,74,21
114,140,2
114,46,17
114,39,3
114,27,8
114,71,10
114,75,5
114,21,3
114,100,1
114,88,6
114,78,1
114,109,4
114,10,31
114,168,1
114,14,2
114,47,5
114,170,4
114,120,4
114,6,10
114,35,5
114,146,5
114,42,5
114,28,2
114,97,2
114,24,1
114,82,1
114,175,5
114,70,2
114,119,2
114,76,1
114,111,3
114,122,1
114,102,1
15,23,3999
15,29,636
15,146,134
15,25,175
15,3,1051
15,45,43
15,8,1783
15,71,39
15,46,178
15,38,850
15,20,14
15,16,1045
15,75,42
15,114,164
15,42,42
15,24,70
15,82,54
15,72,66
15,66,65
15,55,32
15,74,175
15,69,7
15,81,33
15,90,23
15,76,22
15,21,49
15,26,32
15,62,7
15,28,90
15,134,6
15,39,24
15,30,4
15,80,4
15,31,47
15,22,14
15,34,5
15,36,2
15,27,13
15,9,10
15,57,5
15,133,1
15,68,29
15,7,481
15,102,42
15,37,3
15,13,1
15,88,6
15,89,1
15,41,2
15,12,1
15,11,1
15,109,2
15,58,2
15,18,1
15,101,1
15,35,4
15,143,1
15,202,9
15,65,7
15,112,1
15,95,3
15,173,5
15,98,8
15,125,2
15,17,2
15,126,3
15,14,10
15,6,1
15,93,1
15,122,3
15,47,2
15,158,2
15,129,3
15,70,2
55,25,55
55,16,433
55,17,50
55,8,813
55,38,679
55,75,9
55,23,4322
55,66,117
55,29,267
55,3,172
55,28,34
55,46,82
55,134,15
55,39,12
55,48,1
55,45,9
55,27,7
55,102,10
55,35,3
55,82,17
55,74,153
55,42,4
55,24,28
55,18,3
55,34,4
55,88,6
55,37,2
55,81,22
55,71,29
55,68,56
55,14,17
55,51,7
55,19,6
55,21,14
55,98,8
55,140,7
55,126,92
55,128,1
55,76,5
55,93,29
55,47,12
55,26,15
55,143,5
55,146,33
55,57,5
55,33,4
55,129,1
55,90,31
55,118,1
55,9,18
55,91,9
55,95,2
55,101,3
55,20,24
55,72,8
55,97,2
55,109,31
55,70,1
55,114,67
55,15,32
55,41,2
55,110,1
55,69,1
55,12,1
55,160,1
55,105,2
19,23,1524
19,16,2891
19,74,172
19,8,729
19,3,237
19,29,126
19,68,20
19,25,136
19,134,14
19,38,20
19,90,24
19,46,26
19,102,5
19,5,2
19,9,6
19,14,14
19,57,7
19,17,2
19,35,16
19,146,4
19,62,4
19,75,5
19,76,2
19,140,1
19,27,3
19,55,6
19,95,6
19,87,2
19,69,25
19,45,2
19,18,1
19,126,5
19,71,9
19,41,1
19,112,3
19,66,1
19,21,1
19,34,1
19,220,4
19,202,1
19,28,9
19,4,1
19,63,14
19,43,2
19,138,3
19,81,1
19,129,9
19,151,1
19,154,1
19,26,1
88,23,2437
88,29,174
88,38,184
88,20,13
88,8,315
88,146,23
88,3,63
88,74,74
88,82,17
88,21,82
88,16,116
88,139,12
88,46,60
88,13,1
88,65,1
88,66,54
88,45,3
88,27,37
88,140,4
88,28,54
88,71,69
88,68,29
88,31,38
88,25,10
88,37,9
88,15,6
88,24,8
88,26,10
88,81,27
88,76,5
88,93,3
88,97,11
88,34,2
88,129,1
88,89,3
88,70,19
88,72,6
88,114,6
88,41,8
88,98,13
88,90,27
88,42,2
88,134,3
88,9,15
88,39,3
88,159,1
88,36,5
88,164,1
88,55,6
88,69,1
88,175,24
88,102,1
88,123,3
88,62,4
88,11,2
88,47,1
88,126,6
88,35,1
88,110,1
88,60,1
88,17,1
88,192,5
88,14,1
88,75,1
88,95,6
25,29,15085
25,16,97451
25,74,3963
25,8,66335
25,3,12677
25,68,259
25,134,1099
25,23,7180
25,38,20201
25,90,273
25,46,903
25,102,846
25,5,92
25,9,195
25,14,157
25,57,77
25,17,100
25,19,136
25,28,252
25,39,664
25,15,177
25,34,149
25,24,354
25,66,63
25,35,60
25,37,97
25,36,8
25,45,326
25,51,40
25,140,51
25,93,41
25,4,17
25,26,68
25,48,59
25,21,178
25,103,84
25,41,16
25,27,121
25,69,40
25,75,30
25,20,40
25,42,102
25,76,13
25,31,206
25,82,40
25,18,38
25,55,55
25,109,3
25,95,9
25,133,11
25,119,4
25,86,2
25,13,7
25,70,4
25,43,12
25,81,29
25,120,2
25,231,1
25,126,11
25,58,1
25,88,10
25,100,4
25,118,1
25,114,69
25,92,3
25,47,9
25,89,1
25,136,1
25,98,5
25,72,5
25,11,1
25,125,1
25,71,8
25,143,13
25,160,1
25,175,15
25,146,3
25,122,1
25,246,27
25,12,2
134,26,10
134,8,6777
134,23,3079
134,16,13392
134,29,2112
134,74,1037
134,3,1565
134,38,3174
134,25,1099
134,27,36
134,24,38
134,28,25
134,17,11
134,102,305
134,68,391
134,90,34
134,46,168
134,5,25
134,9,25
134,14,16
134,57,14
134,19,14
134,35,8
134,39,66
134,48,8
134,45,72
134,82,5
134,42,13
134,18,6
134,34,21
134,55,15
134,15,6
134,71,5
134,146,3
134,69,12
134,89,2
134,110,1
134,66,8
134,41,2
134,79,1
134,51,3
134,37,1
134,140,4
134,93,1
134,4,1
134,95,4
134,21,5
134,31,3
134,20,5
134,62,1
134,47,5
134,88,3
134,105,5
134,43,1
134,126,5
134,72,1
134,70,15
134,76,4
134,103,1
134,108,17
134,204,1
134,75,1
134,182,6
134,169,5
134,81,2
134,92,1
5,46,155
5,23,1325
5,26,4
5,38,365
5,8,1216
5,29,657
5,119,17
5,3,215
5,16,1547
5,74,71
5,28,5
5,134,25
5,39,16
5,21,7
5,25,92
5,69,22
5,45,29
5,24,1
5,68,13
5,86,5
5,34,1
5,90,5
5,102,11
5,9,19
5,14,3
5,57,1
5,17,1
5,19,2
5,103,1
5,140,1
5,66,1
5,36,1
5,27,7
5,18,3
5,48,5
5,75,2
5,47,7
5,11,1
5,146,1
5,98,4
5,35,7
5,92,3
5,76,8
5,114,3
5,81,1
5,42,14
5,41,1
9,23,5179
9,90,45
9,66,39
9,21,283
9,8,1227
9,97,19
9,146,27
9,16,3414
9,74,377
9,55,18
9,88,15
9,46,241
9,43,9
9,27,32
9,47,19
9,3,314
9,29,269
9,68,15
9,25,195
9,134,25
9,38,326
9,102,9
9,5,19
9,14,18
9,57,21
9,17,3
9,19,6
9,75,25
9,26,10
9,95,20
9,129,4
9,140,4
9,120,1
9,11,89
9,45,101
9,118,1
9,42,68
9,133,1
9,28,22
9,98,12
9,71,29
9,62,1
9,136,4
9,56,2
9,39,9
9,4,5
9,81,29
9,110,2
9,76,7
9,154,1
9,24,11
9,51,2
9,37,1
9,93,1
9,48,5
9,92,2
9,103,10
9,65,2
9,82,6
9,69,39
9,34,1
9,107,2
9,259,1
9,72,2
9,18,16
9,20,241
9,15,10
9,78,1
9,109,2
9,152,1
9,114,1
9,112,1
9,126,7
9,13,6
9,123,4
9,33,4
9,122,1
9,184,3
17,8,1111
17,74,86
17,3,204
17,16,1443
17,25,100
17,23,643
17,29,351
17,21,29
17,46,26
17,103,1
17,24,7
17,38,619
17,26,9
17,134,11
17,27,3
17,28,97
17,102,13
17,76,1
17,34,4
17,39,13
17,47,3
17,75,13
17,42,15
17,68,4
17,90,5
17,5,1
17,9,3
17,14,2
17,57,1
17,19,2
17,45,10
17,69,1
17,81,7
17,80,2
17,7,1
17,35,1
17,71,4
17,48,2
17,82,1
17,18,1
17,55,50
17,88,1
17,146,11
17,143,1
17,72,3
17,97,1
17,15,2
17,126,8
17,43,1
17,66,1
17,10,2
28,8,5075
28,3,1023
28,102,53
28,16,1351
28,23,10113
28,29,2310
28,38,3149
28,35,6
28,66,57
28,24,48
28,25,251
28,109,3
28,15,90
28,45,65
28,42,107
28,34,19
28,74,395
28,134,25
28,95,3
28,7,28
28,46,271
28,39,109
28,48,31
28,27,34
28,82,41
28,18,8
28,17,98
28,55,34
28,26,18
28,71,321
28,146,7
28,21,25
28,72,7
28,20,10
28,75,244
28,97,7
28,37,2
28,43,3
28,68,60
28,140,4
28,47,1781
28,69,56
28,133,99
28,88,54
28,81,19
28,129,25
28,5,5
28,9,22
28,11,2
28,87,58
28,119,2
28,58,6
28,13,1
28,65,2
28,98,8
28,92,2
28,90,24
28,125,1
28,76,17
28,41,5
28,114,2
28,143,1
28,122,1
28,6,1
28,96,4
28,160,3
28,14,10
28,80,29
28,57,2
28,175,1
28,101,1
28,93,6
28,31,5
28,19,9
28,33,1
28,111,1
28,56,1
28,100,3
28,4,3
28,51,9
28,126,3
28,89,1
28,106,4
28,86,2
28,60,1
28,154,1
37,8,645
37,46,23
37,16,111
37,23,632
37,3,114
37,29,187
37,21,22
37,25,96
37,122,3
37,39,30
37,45,22
37,38,180
37,20,24
37,48,7
37,31,103
37,88,9
37,69,8
37,82,3
37,28,2
37,14,4
37,24,13
37,126,3
37,42,5
37,27,4
37,81,17
37,72,2
37,18,3
37,47,1
37,26,10
37,34,1
37,140,7
37,68,4
37,160,2
37,57,1
37,15,3
37,55,2
37,43,3
37,74,9
37,143,3
37,102,1
37,67,1
37,66,5
37,76,2
37,146,4
37,35,1
37,36,1
37,13,2
37,90,1
37,51,2
37,9,1
37,134,1
37,93,1
37,4,1
37,41,1
34,38,2453
34,8,3054
34,46,74
34,45,22
34,16,1149
34,27,15
34,3,634
34,23,480
34,39,71
34,29,943
34,21,12
34,25,148
34,88,2
34,66,2
34,24,24
34,129,2
34,97,2
34,57,1
34,151,1
34,42,39
34,89,3
34,74,9
34,75,6
34,102,253
34,146,4
34,81,3
34,19,1
34,28,19
34,134,21
34,48,4
34,35,4
34,82,4
34,18,17
34,17,4
34,55,4
34,37,1
34,126,1
34,11,2
34,9,1
34,68,3
34,103,1
34,47,4
34,92,1
34,5,1
34,7,60
34,15,5
24,8,6814
24,29,1785
24,46,282
24,23,3144
24,16,1398
24,20,22
24,38,3218
24,27,109
24,134,38
24,74,90
24,3,1038
24,25,354
24,92,78
24,45,308
24,41,30
24,21,78
24,81,9
24,39,80
24,26,25
24,82,25
24,15,70
24,125,10
24,66,62
24,69,62
24,28,48
24,42,49
24,11,5
24,102,48
24,122,4
24,34,24
24,126,6
24,89,6
24,143,4
24,35,16
24,36,5
24,17,7
24,76,25
24,68,9
24,18,7
24,159,5
24,90,8
24,9,11
24,103,27
24,97,28
24,43,29
24,88,8
24,119,1
24,51,5
24,55,28
24,70,3
24,31,82
24,140,1
24,37,13
24,14,4
24,5,1
24,121,7
24,48,4
24,100,5
24,98,2
24,62,2
24,47,6
24,175,1
24,146,4
24,160,1
24,75,23
24,129,4
24,165,1
24,167,3
24,57,1
24,13,2
24,71,2
24,120,2
24,78,1
24,246,2
24,109,4
24,237,2
24,118,2
24,7,1
24,10,1
24,191,11
24,65,1
24,114,1
24,12,1
36,8,236
36,24,5
36,29,73
36,38,50
36,3,44
36,23,121
36,70,2
36,46,29
36,88,5
36,5,1
36,81,2
36,90,1
36,74,3
36,27,3
36,47,1
36,39,11
36,15,2
36,41,1
36,16,27
36,42,1
36,66,7
36,25,7
36,37,1
36,102,1
36,21,5
123,23,122
123,3,5
123,9,4
123,8,32
123,29,10
123,38,21
123,46,34
123,88,3
123,21,2
123,74,3
123,18,3
123,27,2
123,42,1
123,16,6
123,92,2
123,66,16
123,139,1
123,39,8
123,82,1
123,47,1
48,23,806
48,38,742
48,16,336
48,25,59
48,8,1098
48,29,323
48,3,254
48,28,31
48,46,25
48,134,8
48,39,13
48,45,40
48,27,1
48,102,9
48,35,1
48,82,1
48,74,11
48,42,2
48,24,4
48,18,1
48,17,2
48,34,4
48,55,1
48,191,1
48,7,7
48,9,5
48,5,5
48,47,3
48,51,2
48,37,7
48,140,3
48,93,1
48,14,1
48,68,3
48,4,1
48,26,1
48,69,10
48,122,1
48,97,4
48,119,1
48,20,1
48,175,1
48,143,1
48,129,1
48,21,4
48,66,1
35,3,605
35,146,17
35,23,546
35,8,1422
35,29,602
35,38,809
35,16,556
35,19,16
35,27,5
35,102,18
35,46,27
35,7,1
35,45,18
35,134,8
35,66,3
35,24,16
35,25,60
35,109,1
35,15,4
35,28,6
35,39,16
35,48,1
35,82,1
35,74,6
35,42,18
35,18,2
35,17,1
35,34,4
35,55,3
35,57,1
35,120,1
35,11,1
35,37,1
35,21,2
35,88,1
35,12,5
35,98,4
35,92,2
35,5,7
35,69,8
35,122,1
35,81,1
35,75,2
35,114,5
35,47,2
35,6,9
35,72,1
35,95,2
35,20,2
35,10,13
35,231,1
42,8,2702
42,66,22
42,23,3687
42,3,660
42,24,49
42,38,2340
42,39,176
42,16,1055
42,29,1970
42,35,18
42,20,16
42,46,385
42,45,39
42,34,39
42,17,15
42,47,153
42,75,75
42,102,90
42,28,107
42,21,86
42,27,144
42,74,43
42,126,11
42,88,2
42,41,31
42,103,25
42,57,82
42,9,68
42,11,25
42,69,195
42,25,103
42,14,1
42,5,14
42,81,13
42,212,8
42,114,5
42,15,42
42,136,1
42,18,17
42,82,6
42,134,13
42,48,2
42,55,4
42,26,9
42,146,5
42,111,2
42,90,5
42,143,9
42,140,2
42,37,5
42,76,8
42,33,1
42,36,1
42,31,1
42,86,1
42,110,1
42,100,3
42,51,2
42,68,6
42,70,2
42,98,1
42,123,1
42,67,1
42,72,3
42,120,1
42,97,2
42,108,21
42,119,1
42,43,1
18,23,735
18,29,297
18,3,150
18,46,65
18,45,40
18,16,327
18,8,759
18,28,8
18,38,655
18,27,63
18,9,16
18,25,38
18,134,6
18,39,36
18,48,1
18,102,7
18,35,2
18,82,2
18,74,27
18,42,17
18,24,7
18,17,1
18,34,17
18,55,3
18,41,1
18,68,4
18,126,7
18,71,10
18,57,4
18,19,1
18,5,3
18,69,42
18,66,20
18,15,1
18,81,8
18,26,1
18,125,3
18,21,6
18,64,1
18,86,8
18,4,1
18,37,3
18,123,3
18,90,3
18,140,1
18,87,29
18,70,1
18,72,1
18,93,26
18,51,7
18,75,3
18,92,1
18,264,1
26,3,242
26,38,175
26,16,349
26,97,5
26,46,76
26,23,5029
26,27,38
26,8,3541
26,29,655
26,146,38
26,82,9
26,81,90
26,109,6
26,39,17
26,89,8
26,21,43
26,88,10
26,66,29
26,74,347
26,55,15
26,37,10
26,25,68
26,134,10
26,24,25
26,28,18
26,17,9
26,102,9
26,71,21
26,9,10
26,41,6
26,15,32
26,69,12
26,98,38
26,11,2
26,112,12
26,30,1
26,80,1
26,5,4
26,126,16
26,20,3
26,57,16
26,14,14
26,119,3
26,75,11
26,140,32
26,62,8
26,68,23
26,70,5
26,90,30
26,42,9
26,72,20
26,18,1
26,45,14
26,6,1
26,95,9
26,125,1
26,10,2
26,100,1
26,51,2
26,93,1
26,4,1
26,48,1
26,122,4
26,118,1
26,47,2
26,31,37
26,13,1
26,114,7
26,76,4
26,43,8
26,110,7
26,107,2
26,238,3
26,78,1
26,129,2
26,19,1
26,154,1
26,173,1
7,16,1069
7,23,1712
7,29,561
7,8,764
7,21,2
7,74,13
7,46,16
7,38,642
7,3,523
7,15,481
7,34,60
7,68,4
7,45,3
7,102,21
7,28,28
7,35,1
7,27,4
7,24,1
7,129,2
7,71,5
7,81,1
7,80,2
7,17,1
7,39,4
7,66,4
7,110,3
7,48,7
43,23,1348
43,29,71
43,74,96
43,39,45
43,8,135
43,16,100
43,38,68
43,69,1
43,3,35
43,24,29
43,9,9
43,11,4
43,21,9
43,45,14
43,110,4
43,107,2
43,66,5
43,14,5
43,82,4
43,37,3
43,25,12
43,76,18
43,71,2
43,81,6
43,26,8
43,90,1
43,57,1
43,46,34
43,62,1
43,41,1
43,19,2
43,98,3
43,28,3
43,126,9
43,17,1
43,134,1
43,68,1
43,119,1
43,42,1
43,140,1
43,146,2
126,29,91
126,23,2603
126,66,14
126,97,3
126,8,166
126,46,85
126,45,11
126,68,60
126,74,213
126,90,6
126,55,92
126,98,12
126,65,1
126,9,7
126,16,98
126,18,7
126,71,48
126,57,20
126,41,6
126,19,5
126,95,2
126,134,5
126,21,48
126,17,8
126,43,9
126,3,32
126,38,45
126,102,3
126,69,18
126,25,11
126,47,2
126,26,16
126,34,1
126,146,16
126,70,27
126,27,27
126,28,3
126,42,11
126,24,6
126,14,1
126,133,1
126,140,5
126,114,64
126,72,3
126,15,3
126,20,4
126,58,2
126,82,1
126,175,22
126,88,6
126,75,2
126,160,1
126,127,3
126,109,2
126,37,3
126,159,1
126,51,3
126,150,1
126,93,2
126,76,2
126,81,1
164,8,12
164,38,10
164,3,3
164,29,2
164,23,11
164,45,1
164,88,1
95,38,32
95,56,9
95,16,52
95,23,1579
95,65,1
95,47,3
95,39,11
95,8,240
95,29,28
95,3,19
95,82,1
95,136,1
95,9,20
95,21,45
95,134,4
95,25,9
95,74,43
95,28,3
95,45,2
95,93,7
95,140,10
95,15,3
95,19,6
95,90,35
95,110,1
95,76,3
95,126,2
95,146,8
95,81,4
95,88,6
95,68,3
95,62,4
95,71,48
95,14,14
95,26,9
95,188,2
95,69,11
95,27,7
95,35,2
95,102,2
95,75,2
95,129,4
95,46,4
95,98,1
95,20,3
95,70,1
95,55,2
95,66,1
95,108,1
51,76,25
51,23,1189
51,29,25
51,8,113
51,140,13
51,74,61
51,86,5
51,16,58
51,4,37
51,81,2
51,70,21
51,21,35
51,93,183
51,25,40
51,14,20
51,33,60
51,134,3
51,126,3
51,20,2
51,42,2
51,38,14
51,3,11
51,24,5
51,66,5
51,46,5
51,55,7
51,68,24
51,27,46
51,18,7
51,75,7
51,72,4
51,28,9
51,71,2
51,94,2
51,9,2
51,37,2
51,26,2
51,48,2
51,90,2
51,45,1
51,100,1
51,146,1
51,39,1
93,23,796
93,20,1
93,51,183
93,55,29
93,8,58
93,25,41
93,68,29
93,27,32
93,16,113
93,18,26
93,75,26
93,29,30
93,9,1
93,3,4
93,37,1
93,134,1
93,140,4
93,14,4
93,4,3
93,26,1
93,48,1
93,65,1
93,146,2
93,173,1
93,74,28
93,21,14
93,76,5
93,15,1
93,46,8
93,45,12
93,38,3
93,66,2
93,88,3
