id,cluster_num
pd0q7m01,1
j1llxz71,1
76r2evd8,1
j1nlpydp,2
j1llqr41,1
268ew476,1
ldejowe1,1
46w707dr,0
o1y97ok6,2
268wn8y6,0
pd0wqw31,2
3dxpo56y,0
y654peed,2
k6q49kzd,1
3dx2g8p1,0
j1llxgv1,1
o6glzr5d,1
pdv2zn46,2
nd29z360,0
yd420w6e,0
lde3qn56,2
v1pxe586,0
o6gn0081,1
o6gleynd,2
ldeowe63,2
j1l7x4dg,2
v1pr8p68,1
46w234q6,1
j1nq5y1p,2
j1n8zny1,2
j1lql7v6,2
lde3moe6,2
9do88pe1,1
4d7mrrd7,1
j1ng9l6p,0
j1nxwedp,1
pd0qxv21,1
268wvzy6,1
46w3rrl1,0
36985g3d,2
k6qwo0x6,0
pd0zp31e,2
j1nemny1,2
pd0q9rv1,1
v1pjmm18,2
9d388r01,2
9d3rx3ed,0
j1l0z41g,2
4d7v4ld7,2
j1lqwz6g,2
4d7n50l6,1
76rrmv68,2
nd2mkq10,0
9d35nw1l,2
46w30jn1,1
9d3rm99d,1
kdkmmx1m,2
k6q0zx1g,2
y6553o76,1
o6gnk851,1
y655qo76,0
o1yp8v1q,2
o6gnoeo1,1
nd2evoqd,2
y6558j76,0
m1zk7x01,1
268egy96,2
j1nvqw6p,2
yd4o88g1,0
9d389ng1,0
o1y9gqr6,2
o6gyxn62,2
yd4kvrk6,1
y65yk7de,2
o6gnxjn1,1
kdkmz5g1,1
yd4epg6e,2
76rr4568,2
lde3zpn6,2
268egvo6,1
46wwr36r,2
j1n8q9l1,1
m1mzz3d2,0
3697g31l,2
pd0qj2w1,1
v1pv2418,2
nd2j2510,2
46w23ln6,2
yd4vvgde,1
268w4g56,0
4d79ek31,0
nd2ekq5d,2
qw6jze1j,2
v1plnm68,1
268jj9dp,0
v1pxe886,1
lde2w5d3,2
76rxr946,2
o1y9jo26,1
4pdvqr6w,2
kdkzn5ld,1
yd4jegde,2
o6gng2o1,0
o6ge5812,2
j1nev2w1,0
268eye96,1
w6jeke1j,2
y654ey8d,2
w6jl0p7d,2
o6gn8m91,1
y654k0ed,1
76rx8we6,2
k6qwpy96,1
pdvzyv96,1
y65qre6e,2
v1pezpd8,0
3dxkxzg1,1
3dx0jgdy,2
m1m4q312,1
kdkm3qq1,1
369pqwl1,0
nd2jz510,2
j1nev9y1,1
8nd2l560,2
m1me8kd2,2
9do8xvo1,1
v1prx868,2
m1zkgvx1,0
9d3834y1,2
76rxk4q6,2
2680ek1p,2
m1mnqy4d,0
76rxxv68,2
369po721,2
y65le41e,1
ldejjj13,2
3698w3dl,2
o6grg5d2,2
y655jg76,1
m1zmjm60,2
pd0yww6e,1
nd2g0e10,0
268w3no6,1
268e3x56,2
yd4o0rk1,2
268p59dp,0
l3dxvp6y,2
46w2nrq6,0
w6jl7qxd,1
kyd4np6e,2
369o726l,2
o6go0xd2,1
j1l89z6g,2
j1neeqy1,2
268kyo6p,2
4d79q7n1,0
j1llg3j1,0
yd4kgy56,0
w6j73mx6,1
m1mqzkd2,0
o1y94er6,2
268pmkdp,0
3dxk7m51,2
3dxkpgp1,0
268e0p76,1
46wnzn6r,2
yd4w456e,2
o6g5k512,2
268zok6p,0
268jg5dp,0
kdkmp5q1,2
9doqok1p,2
4d7n0qn6,1
9dow4xo1,2
4d7nqyn6,1
v1pow486,1
j1lqpe6g,2
lde3m856,0
46wxnl1r,2
v1poylm6,1
m1mn7w4d,1
w6j5m71j,2
j1llooj1,1
m1mxlv46,1
o6gngrn1,0
2685v96p,2
ldev9x13,0
m1mnojd2,2
yd4owkp1,1
pd0wmqw1,2
j1lqmn76,1
v1p2rmd8,2
lderwe63,2
9d3evg1l,1
m1mjzx12,1
pdvyqvdw,1
y654my0d,1
9d388eg1,1
o1y50kdq,2
76r3yjl6,1
w6j8451j,1
v1pxxz86,2
m1m9y362,0
4d7999r1,2
v1pjk418,2
j1n5ol1p,1
9d387o91,2
j1novldp,2
y655mne6,1
v1ponnz6,2
j1n8zlx1,1
pdv220o6,1
369rk26l,1
nd2exlvd,2
76rx8v56,2
j1lq9j6g,2
46wwy96r,2
4d7n02z6,2
nd2jrr10,1
k6q44lod,1
kdkgj21m,2
k6q48rxd,2
lde42513,2
o6gnovx1,1
o6gneqx1,0
nd28953d,2
kdkm3ee1,1
m1zn0210,2
yd4q8x6e,2
o6gkmn12,1
pd0w5531,2
v1p7n818,2
pdv2vko6,1
369pj021,1
4d7n5yn6,1
m1m4ep12,2
3698042d,0
m1zj9om6,1
o6g0j5d2,2
pd0p006e,2
kdkzgygd,2
29d33gdl,2
369kzldl,1
k6qykmdg,1
j1n5rw1p,2
46wjk3dr,2
m1mx7362,2
9dowxwo1,1
ldekyjd3,2
w6j3p4dj,2
j1lrrj1g,2
lde3ykl6,2
9d3z2e1l,2
3dx2x751,2
o1y9p046,1
k6q482xd,0
j1ll2pj1,2
j1n9pldp,1
o6glvg5d,0
k6qwr506,0
y65xl01e,2
4d7vvrd7,2
9dowvw31,0
o6gw0512,2
k6qozo1g,2
9do38mdp,0
j1nee5l1,2
pdv2eg96,2
y6540l7d,2
nd2pl310,0
yd4n7x6e,2
kdkmvkq1,2
nd2e575d,2
pdv23lv6,0
nd28j8rd,0
3dx2qp1y,2
yd4o2o51,2
k6q487zd,0
369yng1l,2
kdk4lx1m,2
9do8ook1,1
kdkmzo21,0
j1llo471,2
yd47lxde,2
kdkq42dm,2
3dx87v1y,0
268eqvo6,0
o1ymrr1q,2
268v97dp,2
yd4zox6e,2
46w3ow91,2
o1y900v6,1
y655ere6,1
o6gnge81,0
lden2jd3,2
m1m7zj12,0
ldejoyl1,0
pd0w3001,1
268ew0o6,1
o6gxo5d2,2
o6g2px12,1
3698zmgd,0
pdv2wpv6,0
9d3rq0gd,2
o6gnvwx1,0
9dow9z31,2
w6jv756j,2
j1ll7ke1,2
pd0q7901,1
pdv2n7o6,1
k6q23o6g,2
v1pxz446,0
268evn56,2
8nd2rv60,2
nd2m7v10,0
o6g8z912,2
369m921l,2
j1nq9w1p,2
j1n8g291,1
m1mxevx6,2
j1llqzv1,1
m1zze310,2
3dx2qop1,2
3dxk0551,0
46wgrqdr,1
kyd4jxde,2
pd0qj3l1,0
268evj56,0
ldejpk51,2
kdkm93e1,0
9do828m1,1
9d35qg1l,2
3dxy056y,2
w6j7x826,1
yd4j7pde,1
m1zwqm10,1
o1y9lxk6,1
o6glv5d2,2
yd4o0v51,2
v1pegpd8,2
j1lp77dg,2
o1yvoo1q,1
3dxkkp41,1
m1ml5362,0
nd2evwed,1
76rx9gv6,2
o6gny4o1,1
4d7n7l67,2
kdkmo0x1,1
pdv22jo6,1
9dow3jo1,1
j1llqye1,2
v1pjgz18,2
o6gn4k91,2
kdkz7nld,2
m1z9pxd0,1
m1mwjxd2,2
9do85nm1,1
4d795qr1,0
4d7q8r67,2
o1y9yq46,2
v1pxvgp6,1
3dx232y1,0
268erm76,1
kdkz5ved,0
369pglg1,2
9d3rqngd,1
369p9521,2
o1y92zr6,2
o6gqk912,2
lde3n8n6,0
268exmk6,1
nd28r3ed,2
46w3q731,1
j1nxyldp,2
j1nv096p,2
9d384y1l,1
46w9xn1r,2
m1mnx2pd,1
pdvkvv6w,1
46w7kndr,2
369poe01,1
2684jydp,2
qw6j5x1j,2
w6jlqy4d,2
k6q4zx0d,0
lde392e6,2
76r3rw56,2
k6q48vzd,1
9do72o6p,2
m1zjpox6,2
m1mnj9pd,1
v1pje718,2
o6gllmxd,2
pdvz9gk6,2
w6j5zx1j,0
pd0w7pv1,1
4d79w317,2
pd0wvrl1,2
v1pppz18,2
o1yjjv41,1
w6j7km76,2
m1mxz3x6,2
ldejo8x1,0
m1m97462,2
369mx31l,2
pd0lrvde,1
369x036l,0
v1po4rp6,0
76rx4wl6,2
v1pojlp6,2
268q5k6p,2
kdkmqwg1,2
m1mnqokd,0
m1moo362,2
268wj576,0
pd0q5301,0
o6gl3mnd,1
46w3v8n1,2
nd2ezr3d,1
v1pxmp68,2
m1z3q0d0,0
4d79wrl1,2
4d7np4g6,1
j1l9w71g,2
46w3jq31,2
9dorp3dp,2
k6q3k01g,2
9do8kjk1,2
46w5o76r,2
w6j7kx56,1
4d79jwg1,0
ldew0xd3,2
y65vgede,0
46w32971,1
9dow2oe1,1
pd0qmpl1,1
j1new3l1,2
o1ywmvdq,2
y654we8d,1
76ryz518,2
3698k5gd,0
k6q42gzd,2
j1lqv746,0
46ww7l6r,2
m1zjgw06,2
m1momx62,2
k6ql0x1g,2
76r3geq6,1
9j1l071g,2
j1ne7vl1,0
y655g436,1
9d3rvy0d,1
j1ll2e1g,2
k6q4go9d,2
pd0w0m21,2
26848odp,1
y655lv36,0
y654oj0d,1
k6qzmo6g,0
j1n8n5y1,0
nd2elx3d,2
9d3rrz9d,0
4d7v3rd7,1
pdvzj9v6,1
j1lqvjz6,2
76rn5qd8,2
kdkzwk2d,1
m1ml2x62,0
yd4olk51,1
m1zjkk06,1
369p2k01,2
pdvzo596,2
m1zjmyx6,2
3dxp8g6y,2
y65ge8de,2
y655wl36,2
lde45l13,2
k6qo391g,0
9dowvye1,2
369p3q01,1
j1l2446g,1
76r0qv68,1
m1mxnw46,1
kdkejldm,2
o6glkzxd,1
268ep996,1
v1pzr8d8,2
o1yj8e21,0
nd2yqv10,2
kdkzv52d,0
j1lqxrj6,0
kdkrqg6m,2
nd2ekj5d,2
m1mxzj62,2
k6qyxzdg,2
j1l55j6g,2
yd4opzx1,1
ldevxn13,1
3dxkrz41,0
4d7ek367,1
kdkzkgqd,0
pd0wyrv1,1
3698p48d,2
yd4k7lk6,1
j1n8wve1,0
y654l58d,2
j1nnve1p,1
w6j7ne26,2
o1y8oodq,1
9d3r5nwd,2
j1nm9l6p,2
lde3x8e6,2
m1mx90k6,1
268e54k6,2
m1zk52m1,1
y65558e6,1
yd4kpeg6,1
9d38jly1,0
ldegrj13,2
m1m39p62,2
y65jw7de,2
k6q4x0od,1
k6q24x6g,2
m1zk0ex1,0
76rk75d8,1
k6q4q3zd,1
m1zjrn26,1
yd4nwg6e,2
m1mn4ljd,2
m1mxo8p6,0
4d7wgr67,2
m1zymz60,2
o6gq7n12,2
9do8oqo1,2
m1zjz326,1
kdkvjx1m,2
369yg31l,2
4d7nk2l6,2
v1pqk7d8,0
m1m8njd2,1
4pdvw96w,2
nd2l4360,1
j1n8n9w1,0
pdvzp46w,2
9donxm1p,2
kdkzo32d,2
o6gp3562,2
268o791p,1
w6j58x1j,1
pd0qvr31,0
pdvprvdw,2
m1mngpd2,2
o1yggv1q,0
76r30y46,1
o6gly7xd,2
v1powk76,1
o1y9x746,2
ldeg2l13,2
o1ynyvdq,2
4d7m7gd7,1
j1lw3z6g,2
m1zpr060,2
9do8gm31,0
j1llypj1,0
9dojy36p,2
j1lqkxv6,0
k6qwomz6,0
w6jlng5d,2
4d7nzy36,1
3698o40d,1
pd0w4yv1,1
j1n87jw1,1
9j1l2e6g,2
9d3rnv9d,0
3dxl5ydy,2
46w2ge36,0
pd0ve36e,2
nd2egm5d,2
y657v8de,0
k6q4q59d,2
j1nvgx6p,2
m1mng7kd,1
j1llj971,0
46w3xm71,2
lde385l6,0
369mk31l,2
pd0qrll1,0
m1mw84d2,2
46w34931,2
pd0ql0w1,1
y6555m76,2
v1prl868,2
369o526l,2
j1n2ly1p,1
3dx7r56y,2
9do8xee1,1
yd4kpkw6,0
76r73418,2
k6qzpo6g,2
4d79l431,2
46w2lgn6,1
m1mxpk62,2
pdv9m41w,0
yd4k74x6,1
k6qko96g,2
nd22g3d0,2
v1ponkp6,1
y655836e,2
o1y92026,2
yd4ow3k1,1
o1y9ppv6,2
o1y958r6,0
j1nqew1p,2
ldejpvx1,2
8m1z4m60,2
v1pxggz6,2
46w2gnl6,0
o6g79962,1
76revld8,2
kdkeexdm,2
9dowpe31,1
268mwodp,2
pdv2glr6,2
y655w036,0
lde3r8n6,2
nd2pze10,2
j1lgp4dg,1
ldeyle13,2
268ek7k6,2
j1nelnl1,1
o6glep8d,2
pdv2z2k6,2
46w33vn1,2
pdv2jq96,2
j1llonz1,2
y65ln01e,2
kdkzzqxd,1
369p7o01,2
m1zkgg01,1
3dxkelg1,1
pdv20e96,1
j1ne9291,2
v1pvr718,1
m1mxvpk6,1
2682lk6p,2
m1zk5yx1,1
9do8j431,2
o6gleg8d,2
76rx70q6,0
4d785l67,2
vo6g7o62,2
y6548j7d,1
yd4oq451,0
k6qw58o6,0
y6548r0d,2
j1lqmo76,2
y6558746,0
o1yj82r1,0
4d7x9l17,2
3dxk3xp1,0
o6gne581,0
pdv5vk6w,2
9dow45e1,0
3dxx4vdy,2
9d3r2v0d,2
j1n8nne1,0
ldejprl1,1
j1llxqe1,2
m1mjqj12,2
w6jkv41j,2
o1y90y26,2
j1lvz7dg,2
ldemxj13,2
m1mnpjkd,1
m1m34462,2
9d3rkpwd,2
9d38l501,2
v1pxpmp6,1
9do88wk1,2
o6g45862,0
o6glgw9d,2
om1mj412,2
o1y92lk6,0
y654l48d,1
m1mnzexd,2
m1zrgmd0,0
o6gn5w91,1
yd4kqng6,0
pdvnpk6w,2
pd0w2xl1,2
9d3wmy1l,1
w6jlmq5d,2
yd4o2gw1,1
m1zky9x1,1
o1y9zp26,1
y65rl71e,2
46wl0n1r,2
y654eled,2
kdkj8x1m,2
76rxqqv6,1
46w27w96,2
3698kw8d,0
76r335l6,1
nd28qx3d,1
o6gke912,2
9dol9kdp,2
j1llvvj1,1
j1nekex1,0
76r0rl68,2
369p3w81,0
76r3okq6,1
k6qzym6g,2
46wj5ldr,2
4pd0v26e,2
lde379j6,2
369p8k81,2
o6gljend,0
m1zk0n31,2
46wv0ndr,2
w6jgy76j,2
268wxp96,2
268jzodp,2
pd0qlmv1,1
o1y94q46,0
pd07v06e,2
m1zj8xm6,2
o6gl5nd2,2
yd4o8vg1,0
o6gl2exd,1
3dxk8v1y,2
o6glgg8d,1
kdk4ol1m,2
o6gn5qx1,0
yd4kqxw6,0
76r3eyl6,1
y655j536,0
k6qwqjo6,2
m1mnq7pd,0
lde58jd3,2
3698wm8d,2
m1mx0vp6,1
m1zj3060,2
kdkzqrqd,2
w6j79m56,0
m1moyp62,2
pdvz7296,2
m1zj5z36,2
o1yjkv21,0
w6jnox1j,1
46wjv7dr,1
369o936l,2
ldev7j13,1
pd0qw2v1,0
v1pok9z6,1
ldejpln1,0
3dxzwg1y,0
j1n8kzl1,0
pdv75vdw,2
76r3xpl6,2
pdv22v46,2
j1lq9pv6,2
kyd4wp6e,2
9do34odp,2
pdvzmrr6,2
76r39vq6,1
v1polg76,2
o6gll9xd,2
pdv5mo6w,2
pd0qxgl1,2
o1y55vdq,2
9d3n2y1l,1
268ep856,1
ldejj8l1,1
m1mxnx36,2
o6glvznd,0
46wo2q1r,2
m1zeqx10,2
9d3weg1l,2
j1neglw1,2
pdv2p0v6,2
j1lvvjdg,0
w6jlrw5d,1
kdkmgox1,0
3dxmm56y,2
y655qz86,1
o1y9p2r6,1
m1mxo2j6,2
k6q4rrmd,0
kdkznk2d,2
ldeyvn13,2
9d3r5gdl,2
w6j9xedj,2
4d7ywld7,2
4d7nrz67,2
76rxx046,2
9d389291,0
o1y0946q,2
pd0w3xw1,2
4d795jg1,0
m1mk74d2,1
9do880o1,2
m1zjqq06,1
j1nmky6p,2
k6q4ox9d,0
yd4o7mk1,2
2688zy6p,2
9d3rk9wd,2
y655k846,2
m1zk3qz1,0
9d3zye1l,2
yd4o95x1,1
m1m40x12,2
nd2ee5ed,2
v1poe868,2
j1lqx5j6,2
ldelyn63,2
k6q4yymd,2
y65ox31e,2
j1n3nedp,2
pdvr491w,2
4d78e367,2
nd2eggqd,2
o1yjk041,0
9d3r8vwd,0
pdv7mkdw,2
76rxrke6,0
j1llv2z1,0
j1nxqldp,2
j1lnyv6g,2
w6jlzedj,2
o6gnw812,2
nd20ov60,0
k6qw95o6,1
lde3z4e6,1
76r3j9v6,2
y65lr81e,2
j1ll3nv1,2
3dx2pz41,0
k6q9qz1g,2
9dowre71,2
y659471e,2
j1llv871,2
v1po0jm6,0
lde40e13,2
ldejmyx1,2
j1no79dp,2
9dow8le1,1
j1lj2zdg,0
3dx2w9y1,2
yd4q456e,0
9d3roped,1
nd2g3v10,2
nd2ev95d,0
268wpq76,1
kdkrx26m,2
j1l7w7dg,2
pd08z01e,1
46w2jy76,0
pdvzj2v6,0
369plv81,1
o1yexkdq,1
pd0qjj31,0
369pov31,1
v1pxp2p6,0
v1pxvlm6,2
76rzgqd8,2
2680j91p,1
nd2eqrrd,1
o6gjen62,2
o6glpnd2,2
46w3wn1r,2
268yvkdp,2
j1llez41,1
w6jro7dj,0
46w3e471,2
yd4o7g1e,2
w6j7l56j,2
268w3z56,2
j1nqw91p,2
m1mx2nk6,2
pdvz94v6,1
pd0p4l6e,2
v1pol846,0
pd0qq8l1,2
m1mn4g3d,1
9dop7o6p,2
k6qkkm6g,2
m1mxejj6,0
o1yjoy21,2
w6jl387d,2
9d3vq06l,2
o1ynk2dq,2
76r3krl6,0
v1pojnm6,0
j1lek76g,1
pd073v6e,2
yd428w6e,2
pd0wem21,2
v1pql4d8,2
kdkmgq21,1
k6qw55m6,1
268wlek6,0
j1lpyzdg,0
m1zk47x1,0
3dx27j41,2
yd4oyzk1,2
m1mn4zxd,2
w6jlon7d,2
4d79n231,2
369ky8dl,2
v1pl3768,2
k6qz8m6g,2
ldenoxd3,0
v1pokj46,2
k6qxm91g,1
268vqodp,2
nd2qj3d0,0
y654qx3d,2
yd4olnx1,2
76rxz0l6,1
j1ll78v1,2
pd0993de,1
o6gj0962,0
268x7o1p,2
o6g5x912,2
nd28exrd,0
ldew5ed3,0
pd0qpy31,1
pd0g206e,2
k6qxgo1g,1
46w2y4n6,2
j1n8zqe1,0
v1po49z6,0
yd4lgw1e,0
pd0gxv6e,2
pdvz0k46,2
j1ne5py1,1
ldejqn51,1
kdke72dm,2
lde30yj6,2
m1z5m010,2
j1new2w1,2
ldej2nj1,1
pd0en01e,2
yd4o72x1,2
kdkqngdm,2
w6j7je6j,2
9do8gje1,0
k6q7emdg,0
29d30ydl,2
268r471p,2
3dxkpwp1,0
9d38rm91,2
j1nxv9dp,2
m1mnqv4d,0
j1nezvy1,2
j1nee4e1,1
y65l4e1e,2
pd03m3de,1
9dowzm1p,2
j1ne0891,1
yd4k7g6e,2
ldejzjl1,1
m1m7nx12,2
nd2808rd,2
369p5q81,1
76r30nl6,1
j1llo8j1,2
k6qwrg96,1
76rx7lv6,0
m1zwo010,1
46wx8l1r,0
w6jvke6j,2
lde3vxn6,2
kdkm5kg1,0
lde39mx6,2
76rv2v18,2
y65zo76e,0
nd2eo5rd,1
o1yqeodq,2
lde3gz56,2
w6j7np46,1
pdvz8z96,1
m1zjpn26,0
76r3rke6,1
4d7n8vl6,0
v1p0l468,1
w6jlvk4d,1
kdkmvg21,1
9d3gqe6l,2
v1plv868,2
o1yyvr1q,2
y655yk76,2
pdv8l46w,2
kdk40g1m,2
268g8odp,2
3698v0dl,2
w6jl0nxd,2
m1zj0zz6,0
76r8v5d8,1
y65zy46e,2
nd2ex8rd,2
46w27596,1
lde33kx6,0
yd4ozy51,1
lde3ex56,0
pd0wyzl1,1
k6qwy7z6,1
268ee8k6,1
y658ke6e,2
pd0wyjv1,0
o6gneox1,1
pdv2g746,2
2680571p,2
j1n33edp,0
nd2e2led,1
y65rn01e,2
j1ll9g71,2
369p2wg1,0
46w38nl1,2
3dxkyog1,1
3698j2dl,1
j1n8ezy1,0
v1po9l86,1
nd28jn5d,1
k6q4np0d,0
268vxydp,0
m1zqr310,2
pd0v0v6e,2
9dowzq31,2
76r30ev6,0
o6gl8qod,0
268e03k6,1
yd4w0x6e,2
3dxkvpv1,1
76r4nq18,2
k6qyv0dg,2
yd4oymp1,1
xkdk5gdm,2
o6g338d2,2
w6j7g726,0
9do89yo1,0
76rxevl6,2
lde35256,0
j1nz8w1p,2
76rx5l68,1
kdk5qedm,2
9dow7z71,0
kdkmkne1,1
y654kg7d,2
pd0jml6e,2
nd2e0rrd,2
46w2njq6,1
9d3mg06l,2
3dx2gl41,1
9d38rpe1,2
v1po99z6,1
76r39rq6,1
y655jp46,1
4d79q9z1,1
46wl471r,1
w6j9r4dj,1
k6qqkx6g,1
ldejz9l1,0
j1lqmyz6,1
w6jzy51j,2
4pdvjodw,2
nd22n3d0,2
9down7k1,2
k6q47e9d,2
j1nonldp,2
3dxkk4g1,0
v1pw8zd8,2
v1pv7z18,2
pdvrzr1w,2
nd2ej0qd,0
j1nergw1,1
268wl9o6,1
m1zkq501,0
46w3m2n1,1
46w3k731,2
4d7ojr17,1
m1mx8qx6,1
9d33nwdl,2
j1nwqw1p,2
9do823o1,2
3dx25851,2
k6qwl4z6,1
ldee5jd3,2
lde34r56,1
4d7omg17,2
268w8qo6,1
46w2ry76,1
3dxe8g1y,0
76rm7418,2
9d38qwy1,1
4d79pxr1,2
y65x771e,2
lde3k356,2
o1y9lk46,0
268k8y6p,2
9do3p3dp,1
k6qppmdg,2
j1lg0zdg,1
k6qw99m6,1
46w0o31r,0
j1ng0w6p,2
w6jl03xd,1
m1mnlk4d,0
3dx2jrg1,2
k6q40n9d,2
pd04l36e,2
9dowgm31,0
k6q7z0dg,2
k6qwwxx6,0
m1mnkkd2,2
k6q9jm1g,2
o1yjyr1q,1
m1mnx5kd,2
v1pqvpd8,1
46w2y396,2
y652846e,0
3dxkxqy1,0
o6gle58d,1
j1l7zvdg,2
nd2enw3d,0
46w235n6,0
k6qwypx6,0
4pdvk6we,2
o1yjo0v1,1
46w3mg91,1
w6jr05dj,1
2685m56p,2
k6q0p01g,2
m1zjwex6,2
k6qw506g,2
lde39ee6,0
268jk7dp,0
3dxozpdy,1
o1y0xo6q,2
m1zoz0d0,2
vo6go9d2,2
k6q0m01g,1
pdvv7kdw,2
9d389gw1,0
nd28zyvd,1
kdk97q6m,1
4d792wr1,2
y650j01e,2
k6qg8xdg,2
o1yej2dq,2
o1yjrv1q,2
9d3r330d,0
o6gl3w8d,0
76rxl0q6,1
nd28w8qd,1
o1y9v926,2
y654y84d,1
m1mxqr46,2
3dxk2qp1,1
m1mx53p6,1
4d7989n1,2
xldexx63,2
yd4qwk6e,2
yd4kne56,1
268kyk6p,2
v1poek86,0
kdkg4x1m,2
4d79ovl1,2
o1y8y4dq,2
nd2emo3d,2
ldej3l13,2
w6jln75d,2
2682296p,2
76r39q46,0
9d3gz96l,2
w6jnre1j,2
9d3r5e0d,2
nd20vv60,2
9do5k71p,2
pd0003de,0
pdv2no6w,2
j1n3w9dp,2
pdvekv6w,2
268e7796,1
3dxzgg1y,2
46w3g071,2
268ko56p,2
j1lqpn76,2
2680l91p,1
2684wkdp,2
9dow2l31,2
k6qw93x6,1
76rokq68,1
o6gpgx62,2
o6g5l512,2
76rxrw56,2
268jy5dp,2
kdkm7g1m,1
j1n85w1p,1
ldej0951,2
lde3jxx6,2
4d798ol1,2
yd4km056,1
46w23n36,0
76rxk8e6,1
w6jev51j,2
4d799lz1,1
o1yyr41q,2
3694p81l,1
m1zj2x36,2
yd4evx6e,2
k6qw50x6,1
k6qkjo6g,2
4d7veld7,2
yd4kwxw6,1
yd4r851e,2
k6qwjk96,1
nd2eze5d,0
j1ne2pw1,2
v1pozv76,2
pd0r9lde,1
y65yw4de,2
4d79mql1,0
o1y9p4k6,2
pdv2g9k6,2
lde3wen6,2
9d33vgdl,0
9d38n8w1,0
lde3p5j6,2
w6jllp5d,1
369pewg1,1
o6gn4951,0
76r3le68,2
v1p42z18,1
ldenz5d3,2
k6qwmvx6,1
kdkmjx1m,0
o1y9yr46,2
pdvzwvv6,1
o1y9k8v6,0
m1zkk4m1,2
v1pozez6,1
j1lqyv6g,2
m1zj0n36,0
j1n3mwdp,2
v1po87p6,2
j1lyvvdg,2
j1nezpl1,1
268emo96,0
9d3rknwd,2
ldejxwl1,0
o6gnlz81,1
yd4vzkde,0
k6q4nnmd,1
v1ppz718,2
y65og41e,2
o6gl745d,2
3dxo45dy,1
576r25d8,2
pd0q5021,0
3dx8q51y,2
3698xl0d,1
k6q2jx6g,1
268wjx76,0
j1ll2ge1,2
pd0wl8w1,0
j1nwve1p,0
76rxrl46,2
pd0qn021,2
nd280y3d,2
pd0qm001,0
9dokn31p,2
v1poop76,0
46wrvn1r,2
k6qpk9dg,2
o1y9z5k6,0
m1mxv4p6,1
o6gl2m8d,1
o1yqrkdq,2
j1ly0edg,2
pd0k031e,0
yd4omwp1,1
9d387ne1,1
j1npox6p,2
m1zjz7m6,2
j1nejve1,2
76r27ld8,2
76rorv68,2
yd4ovmx1,1
pd0qjnw1,0
76rnped8,2
j1ll3y41,1
kdkz00xd,0
3dxk7zg1,1
w6j4m46j,2
m1m4y412,1
pd0qmvv1,1
nd2q55d0,2
o6gjpx62,2
k6qwj2m6,1
yd4kwzk6,1
yd4v9wde,1
yd4keyk6,0
4d7942z1,0
k6q8zx6g,2
j1lljge1,2
k6qw08m6,1
j1llpoz1,0
nd27qr10,2
pd0zl31e,2
4d7njql6,2
j1nyly6p,2
w6jlwz5d,2
369p7531,1
v1pl0868,2
pd0qzo21,1
9do3nkdp,0
3698mggd,0
y6543l8d,2
nd20wr60,2
kdkqoedm,2
kdkjpe1m,2
nd28745d,0
yd4oekw1,2
3dx20v1y,2
k6q4mg0d,2
m1mow362,1
pd0w2731,2
pd0qvk31,0
9dow8r31,2
9dowpg31,2
k6qwzqz6,1
76rxj3l6,2
pd0woj21,2
o6gn0wn1,0
9dom4e6p,2
j1ne9xy1,1
j1nenje1,2
9donnk1p,0
o1y3rv6q,2
v1p0o468,0
w6j79xe6,1
o6gn4o81,2
w6jlpned,1
9down8m1,0
k6qnlm6g,1
pdv09v1w,2
jy65206e,2
j1n8ekw1,1
pdvemv6w,2
w6j7xo46,1
3dxk02y1,2
ldejqjn1,0
j1llgqv1,1
76rxwoq6,2
ldexzl63,2
m1zkxlx1,1
v1pe98d8,2
369p3v21,2
nd295360,0
j1ny7x6p,2
9d3r8kgd,1
9d38ryw1,1
369prp01,2
m1mnzg4d,1
lde2oxd3,1
3694921l,2
k6q45gxd,2
pdv0o91w,2
46w8p76r,2
3dxyng6y,2
9d3rmggd,2
kdkmzl1m,2
lder0563,2
w6j324dj,2
j1llrmz1,2
3dx25pp1,1
nd28gnqd,2
j1lo341g,2
9d3ro3gd,2
kdkx4g6m,0
w6j8p71j,2
268elmy6,1
9d38oo01,1
kdkm98g1,0
3dxxmydy,2
j1ne28w1,1
k6q448zd,2
nd2elwed,2
pd04v06e,2
46w23p96,1
4d79exl1,2
w6jemx1j,2
n4d70g17,2
m1mnmzjd,0
3dx2lp1y,2
lde5ked3,1
yd4km9k6,1
9doweo71,0
w6j7gqx6,1
j1ll2mj1,0
nd2l0360,2
y65xp71e,1
m1mxq9j6,0
j1lmxvdg,2
m1mxjnk6,1
m1mq53d2,1
j1nkqw1p,2
j1n87qy1,1
m1mxwmx6,0
y65wye6e,2
y6543q7d,0
9doegk1p,1
w6jlx3xd,2
w6jl9e2d,1
76r33je6,1
268eyw56,2
4d792531,2
268e2j56,2
pdvrw41w,1
76rqr4d8,1
ldejeln1,1
268w9q76,1
v1p3r868,2
268wjo96,2
nd2z3vd0,2
yd4wop6e,0
268pokdp,2
46w2okq6,1
k6qrmo1g,0
v1pzyzd8,2
4d793931,0
9doyz76p,2
m1zq7z10,2
k6qg3zdg,2
j1lqzv6g,2
nd282g3d,2
y65ql86e,2
j1nekey1,0
m1mnqkjd,0
76r3e746,1
j1nep3y1,2
k6q48e0d,2
w6j7o56j,2
o6gnxlx1,1
lde35vj6,2
9downro1,0
m1mnljxd,0
j1ll5941,1
yd4x4k1e,2
