user_id,user_num_runs
8r3m9yd8,2
8r3mddg8,1
8r3mdlq8,5
8r3meng8,1
8r3meqw8,1
8r3merd8,2
8r3mgvd8,5
8r3mm2w8,1
8r3mm3g8,2
8r3mm6g8,1
8r3mmlg8,1
8r3mmnq8,2
8r3mmpw8,1
8r3mn268,2
8r3momq8,2
8r3moog8,2
8r3morq8,1
8r3mr9q8,1
8r3mvld8,2
8r3my5w8,1
8r3myn38,2
8r3mzog8,4
8r3mzww8,8
8r3n07g8,2
8r3n0dd8,1
8r3n0qq8,7
8r3n0wd8,1
8r3n14g8,2
8r3n1rd8,3
8r3n23d8,13
8r3n2eg8,0
8r3n2o38,2
8r3n2o68,1
8r3n2vg8,1
8r3n2w38,2
8r3n3dg8,22
8r3n3g68,3
8r3n3md8,1
8r3n3p68,1
8r3n3qw8,1
8r3n3w38,1
8r3n42g8,1
8r3n4eq8,1
8r3n4lg8,1
8r3n4nq8,12
8r3n59g8,1
8r3n5kd8,8
8r3n60w8,3
8r3n65d8,2
8r3n7d38,2
8r3n7kw8,1
8r3n7pq8,3
8r3n7z68,2
8r3n9pd8,3
8r3n9zq8,2
8r3ney68,2
8r3ng1w8,20
8r3ngo68,3
8r3ngpd8,1
8r3ngpq8,38
8r3ngvg8,0
8r3nk0d8,1
8r3nkog8,2
8r3nl1d8,2
8r3nl5w8,6
8r3nm6d8,3
8r3nmw38,1
8r3nn6g8,1
8r3no4q8,6
8r3nov38,1
8r3noy38,3
8r3npd38,1
8r3npqg8,4
8r3nprw8,1
8r3nql68,5
8r3nqww8,1
8r3nr738,3
8r3nrqd8,1
8r3nw068,1
8r3nw538,1
8r3ny238,2
8r3o12q8,3
8r3o17q8,2
8r3o1kw8,1
8r3o2968,2
8r3o2n68,5
8r3o3rw8,1
8r3o4138,1
8r3o50w8,3
8r3o5368,2
8r3o55d8,1
8r3o6kd8,4
8r3o6yw8,2
8r3o9v68,2
8r3odvq8,4
8r3oe0q8,1
8r3oe2g8,1
8r3oe668,2
8r3ol0g8,1
8r3olz68,1
8r3omw38,3
8r3on138,1
8r3onr38,2
8r3oo2w8,2
8r3oo6g8,4
8r3opv38,4
8r3ov338,4
8r3ovr68,2
8r3owpw8,1
8r3owwd8,1
8r3oygg8,2
8r3p01q8,2
8r3p04g8,1
8r3p0kd8,2
8r3p0z38,1
8r3p1n68,2
8r3p1pd8,4
8r3p1rw8,2
8r3p1zq8,1
8r3p2538,4
8r3p27w8,2
8r3p29q8,2
8r3p3038,2
8r3p36g8,1
8r3p39q8,1
8r3p3gd8,1
8r3p3pd8,1
8r3p3v38,1
8r3p4ew8,1
8r3p4og8,1
8r3p4vd8,2
8r3p50g8,1
8r3p56d8,1
8r3p5968,14
8r3p5dg8,4
8r3p5pq8,2
8r3p5rw8,7
8r3p5vg8,3
8r3p5w38,1
8r3p6md8,4
8r3p71g8,1
8r3p74q8,1
8r3p77w8,1
8r3p79d8,1
8r3p7r38,1
8r3p7y68,1
8r3p90q8,1
8r3p97g8,20
8r3p9gg8,1
8r3p9k68,1
8r3pd268,2
8r3pd768,2
8r3pd9g8,1
8r3pddw8,1
8r3pdvd8,2
8r3pdyd8,1
8r3pe168,1
8r3pe4w8,2
8r3pekq8,1
8r3pel68,4
8r3pg138,6
8r3pg2g8,1
8r3pggw8,1
8r3pgmg8,2
8r3pgzw8,1
8r3pkdg8,1
8r3pkkw8,1
8r3pl5g8,2
8r3pl6g8,1
8r3pl7d8,1
8r3ple68,4
8r3plw68,2
8r3pm038,8
8r3pm5g8,1
8r3pmkg8,3
8r3pmlw8,19
8r3pmzq8,1
8r3pn0d8,1
8r3pn238,20
8r3pn738,2
8r3pndd8,1
8r3pnew8,1
8r3pnnw8,3
8r3pnow8,1
8r3pnvd8,3
8r3pnzg8,1
8r3po238,1
8r3po338,1
8r3podd8,3
8r3pogg8,16
8r3pok68,1
8r3poqq8,3
8r3poww8,3
8r3pp3g8,5
8r3pp4q8,1
8r3ppeq8,7
8r3ppgw8,1
8r3pplg8,1
8r3ppmg8,1
8r3ppr38,1
8r3pq0g8,2
8r3pq2q8,1
8r3pq6d8,2
8r3pqmq8,11
8r3pqz38,1
8r3pr0g8,1
8r3prd38,1
8r3prdg8,1
8r3prgq8,0
8r3pv768,3
8r3pveg8,1
8r3pvmq8,1
8r3pvog8,4
8r3pvvw8,2
8r3pw568,3
8r3pw668,3
8r3pwpg8,1
8r3pwr68,1
8r3pwvq8,1
8r3pwyq8,1
8r3py1q8,1
8r3py2q8,1
8r3pyng8,1
8r3pz4d8,2
8r3pzgw8,1
8r3pzow8,1
8r3q03w8,1
8r3q0468,2
8r3q1l38,1
8r3q1pg8,1
8r3q2368,7
8r3q3668,1
8r3q3dw8,1
8r3q3kq8,1
8r3q3vd8,2
8r3q6k68,1
8r3q75d8,1
8r3q7mq8,1
8r3q9dg8,1
8r3q9md8,5
8r3q9o38,1
8r3q9qw8,1
8r3q9z68,1
8r3qdgd8,4
8r3qdpd8,5
8r3qe6w8,1
8r3qew68,1
8r3qk4q8,6
8r3qk7w8,5
8r3qkzd8,3
8r3ql338,1
8r3qlgg8,2
8r3qlp38,2
8r3qlyd8,2
8r3qlzg8,11
8r3qm238,5
8r3qnn68,2
8r3qo6d8,1
8r3qqdq8,2
8r3qvwq8,2
8r3qyk38,1
8r3qzmd8,18
8r3r02d8,2
8r3r0968,2
8r3r0d38,1
8r3r1638,3
8r3r17g8,1
8r3r1lg8,1
8r3r1mg8,1
8r3r1od8,1
8r3r1zw8,1
8r3r24w8,1
8r3r2568,1
8r3r2l38,2
8r3r2r68,2
8r3r2ww8,1
8r3r3dd8,2
8r3r3kq8,3
8r3r3l38,2
8r3r3qq8,1
8r3r3zw8,1
8r3r4md8,1
8r3r4n38,12
8r3r4o68,1
8r3r4w38,1
8r3r4z68,1
8r3r52w8,3
8r3r57w8,2
8r3r59d8,1
8r3r5r38,1
8r3r6138,6
8r3r61g8,1
8r3r64q8,1
8r3r6nq8,1
8r3r7238,1
8r3r7338,5
8r3r7l38,1
8r3r7ww8,2
8r3r94g8,1
8r3r9ng8,7
8r3r9o38,1
8r3r9rd8,1
8r3r9vw8,1
8r3r9z38,2
8r3rd1w8,1
8r3rd438,3
8r3rd968,1
8r3rdmd8,3
8r3rdn38,1
8r3re2q8,1
8r3reld8,2
8r3rew68,2
8r3rg4w8,1
8r3rg738,2
8r3rgkq8,1
8r3rgnw8,2
8r3rgwg8,1
8r3rk468,1
8r3rkd68,3
8r3rklw8,5
8r3rkmg8,6
8r3rkv38,1
8r3rl138,1
8r3rl2g8,1
8r3rlm38,1
8r3rlq68,2
8r3rlww8,2
8r3rm568,1
8r3rmed8,2
8r3rmk68,1
8r3rmm38,9
8r3rnkw8,1
8r3rno38,2
8r3rnp68,1
8r3ro768,2
8r3romq8,17
8r3royw8,25
8r3rp238,9
8r3rp338,3
8r3rp368,2
8r3rpdw8,3
8r3rq2w8,1
8r3rqpd8,6
8r3rr638,1
8r3rrdq8,1
8r3rrgw8,1
8r3rv2d8,3
8r3rvqg8,6
8r3rvv38,1
8r3rw2q8,1
8r3rw4g8,13
8r3rwqw8,3
8r3rwrd8,1
8r3ry2w8,9
8r3rykg8,1
8r3ryoq8,3
8r3ryrg8,1
8r3ryv38,1
8r3rz768,1
8r3rzmq8,0
8r3v5338,2
8r3v9qg8,1
8r3vd468,1
8r3vd538,2
8r3vdlw8,2
8r3veq38,1
8r3vk2g8,6
8r3vkvq8,1
8r3vlnw8,1
8r3vm238,1
8r3vm4w8,2
8r3vmdw8,1
8r3vomd8,2
8r3vp268,1
8r3vred8,1
8r3vv2w8,1
8r3vv9d8,6
8r3vvk38,3
8r3vvwq8,1
8r3vw2d8,2
8r3vwrw8,4
8r3vyr38,1
8r3vyzd8,1
8r3w2968,5
8r3w2z68,23
8r3w33q8,1
8r3w3md8,1
8r3w4m38,42
8r3w5768,1
8r3w7n68,2
8r3w9068,2
8r3w9zd8,1
8r3wd4d8,1
8r3wedq8,2
8r3wgd38,2
8r3wogw8,1
8r3wqrq8,2
8r3wz9q8,1
8r3wzmw8,2
8r3y09q8,2
8r3y0wq8,4
8r3y0zd8,1
8r3y1568,1
8r3y1m38,1
8r3y2738,2
8r3y4038,2
8r3y54d8,2
8r3y5ed8,1
8r3y5yq8,1
8r3y6qq8,2
8r3y6vq8,2
8r3y6zw8,1
8r3yd1g8,1
8r3ygng8,2
8r3yk138,1
8r3ykeq8,2
8r3ykm38,1
8r3ym168,1
8r3ymed8,2
8r3ymm68,1
8r3ynd38,1
8r3yp0w8,2
8r3yp3q8,1
8r3yp6d8,2
8r3ypg38,9
8r3ypwg8,12
8r3yq3g8,1
8r3yq538,4
8r3yqgw8,1
8r3yqv68,1
8r3yr668,4
8r3yvlg8,1
8r3yw5w8,2
8r3ywqg8,3
8r3ywz68,2
8r3yygw8,1
8r3z0238,1
8r3z0l68,2
8r3z1rw8,1
8r3z23d8,1
8r3z2pd8,8
8r3z2v38,1
8r3z37d8,1
8r3z3kg8,2
8r3z3n68,1
8r3z3yg8,1
8r3z42g8,1
8r3z4ed8,6
8r3z4nw8,7
8r3z4pg8,1
8r3z4yq8,1
8r3z51d8,1
8r3z5vw8,0
8r3z5w38,1
8r3z6g68,1
8r3z6yw8,7
8r3z72d8,1
8r3z7468,1
8r3z7mw8,1
8r3z9638,5
8r3z9eq8,1
8r3zdm68,2
8r3zg4q8,3
8r3zg5g8,2
8r3zg7w8,1
8r3zgd68,1
8r3zo9d8,1
8r3zodq8,1
8r3zor38,2
8r3zov68,1
8r3zp1g8,1
8r3zplw8,3
8r3zpv38,2
8r3zreg8,2
8r3zrz68,1
8r3zvm68,2
8r3zvyd8,3
8r3zwed8,1
8r3zy0w8,1
8r3zyg38,7
8r3zyog8,4
8r3zyvw8,5
8r3zz3g8,4
8r3zz4q8,1
8r3zz6g8,9
8r3zznq8,1
8r7004dj,1
8r70053j,8
8r700k6j,5
8r700lgj,3
8r700q6j,2
8r700r3j,1
8r700y6j,3
8r70136j,1
8r70173j,2
8r70176j,1
8r701m6j,1
8r701mqj,2
8r701qdj,8
8r701rqj,1
8r7023qj,1
8r702lqj,1
8r702n3j,1
8r702p6j,144
8r702z3j,3
8r7030wj,1
8r7031dj,1
8r7033qj,8
8r7035dj,1
8r703dgj,2
8r703egj,1
8r703vwj,1
8r7041gj,3
8r7042wj,2
8r7043wj,1
8r704eqj,1
8r704lgj,5
8r704mgj,2
8r704r3j,1
8r704rgj,1
8r704y3j,1
8r70516j,20
8r7054wj,1
8r705l3j,1
8r705pgj,8
8r705rqj,2
8r705yqj,1
8r7060dj,1
8r7065qj,59
8r7071dj,1
8r7077qj,4
8r707mdj,1
8r707pqj,1
8r7097dj,1
8r709e3j,15
8r709gdj,1
8r70d06j,1
8r70d2gj,1
8r70dgwj,3
8r70dlgj,2
8r70dr3j,2
8r70dwdj,1
8r70dy6j,1
8r70e6gj,2
8r70e7wj,1
8r70emgj,1
8r70eq3j,168
8r70g1wj,3
8r70g43j,1
8r70g96j,1
8r70gldj,1
8r70gn3j,1
8r70gqgj,17
8r70km3j,1
8r70knwj,2
8r70kqqj,1
8r70kr6j,3
8r70kvdj,2
8r70kyqj,1
8r70l1qj,15
8r70l6dj,1
8r70lkdj,1
8r70lz3j,1
8r70m36j,1
8r70m4gj,7
8r70m9gj,4
8r70mewj,46
8r70mg3j,4
8r70mrdj,7
8r70mywj,2
8r70n2wj,2
8r70n9dj,1
8r70nd6j,1
8r70ne6j,1
8r70nmgj,1
8r70noqj,1
8r70npdj,1
8r70nrgj,1
8r70nwqj,1
8r70o46j,2
8r70od3j,9
8r70olwj,3
8r70ooqj,15
8r70ov3j,1
8r70ow6j,1
8r70p6wj,6
8r70po6j,2
8r70qk6j,1
8r70qnwj,1
8r70qvqj,1
8r70r0dj,16
8r70r66j,2
8r70r9gj,1
8r70rnwj,11
8r70rqdj,8
8r70vm3j,1
8r70vpgj,1
8r70w06j,1
8r70w1gj,1
8r70w46j,1
8r70w5gj,2
8r70w7wj,2
8r70wq3j,2
8r70y66j,1
8r70yedj,1
8r70yndj,13
8r70yowj,1
8r70ypgj,1
8r70z3dj,7
8r70z9qj,2
8r70zrwj,1
8r70zygj,4
8r70zzqj,50
8r7106wj,1
8r710e3j,2
8r710kgj,4
8r710n6j,4
8r710pdj,1
8r710pqj,2
8r710qgj,1
8r710w6j,2
8r710zqj,1
8r7110qj,1
8r7112gj,1
8r7113gj,1
8r7114qj,6
8r7117gj,2
8r711gwj,2
8r711odj,2
8r711y6j,2
8r7125qj,6
8r71266j,8
8r712m6j,2
8r712vdj,2
8r712zgj,1
8r7130dj,1
8r71313j,5
8r7134dj,2
8r713k6j,1
8r713yqj,3
8r7141dj,4
8r7143dj,1
8r71443j,1
8r71496j,3
8r714o3j,2
8r714qwj,2
8r714rwj,18
8r714vgj,14
8r71506j,6
8r7151gj,11
8r7152wj,1
8r7153wj,1
8r7157wj,3
8r7159dj,3
8r715gdj,14
8r715wqj,1
8r71606j,1
8r71613j,5
8r7161gj,7
8r7169dj,1
8r716ndj,2
8r716pwj,1
8r716wdj,3
8r716zdj,2
8r7170dj,2
8r71723j,4
8r7179gj,54
8r717ddj,1
8r717ewj,1
8r717kqj,3
8r717l3j,1
8r717m6j,5
8r717pgj,2
8r717zgj,1
8r7196qj,2
8r719dwj,24
8r719g6j,1
8r719kdj,2
8r719vwj,1
8r719z3j,1
8r71dn3j,1
8r71dn6j,1
8r71dpqj,2
8r71dzqj,2
8r71e0gj,34
8r71e7qj,4
8r71emdj,9
8r71ew3j,2
8r71ew6j,3
8r71eygj,1
8r71g0dj,2
8r71g0wj,1
8r71g4wj,2
8r71g5qj,4
8r71g9gj,3
8r71gg3j,1
8r71gkqj,2
8r71gp3j,2
8r71grqj,1
8r71gydj,3
8r71k06j,2
8r71k4qj,9
8r71k7wj,7
8r71k9dj,1
8r71ke6j,2
8r71kpwj,1
8r71ky3j,4
8r71l13j,113
8r71l66j,2
8r71lggj,1
8r71lk6j,1
8r71lm3j,6
8r71lndj,1
8r71m63j,4
8r71m7gj,1
8r71m9wj,1
8r71mk6j,2
8r71myqj,7
8r71n0gj,4
8r71n3qj,1
8r71n96j,1
8r71nldj,1
8r71no3j,1
8r71o4gj,1
8r71o6dj,6
8r71o76j,1
8r71odgj,1
8r71okwj,1
8r71ongj,1
8r71ow3j,3
8r71oz3j,2
8r71pdwj,1
8r71pvdj,1
8r71pydj,31
8r71q3wj,1
8r71q46j,1
8r71q6gj,1
8r71q7dj,1
8r71q9qj,2
8r71qe6j,4
8r71qgdj,1
8r71qk3j,1
8r71r3gj,2
8r71rmgj,5
8r71rpwj,1
8r71rq6j,7
8r71v2dj,2
8r71v6wj,39
8r71v7dj,2
8r71vgqj,1
8r71vw6j,1
8r71vzqj,1
8r71w76j,1
8r71w93j,1
8r71wdgj,4
8r71wegj,1
8r71wg6j,1
8r71wlqj,3
8r71wrdj,2
8r71ww3j,1
8r71y1wj,4
8r71y2wj,4
8r71y46j,2
8r71yd6j,26
8r71ykgj,10
8r71yq3j,3
8r71z36j,4
8r71z5dj,1
8r71z9gj,2
8r71zkdj,1
8r71zp3j,1
8r71zp6j,2
8r71zvwj,2
8r71zz3j,8
8r7200gj,3
8r7201dj,11
8r72043j,19
8r7204gj,3
8r720mdj,1
8r720o3j,1
8r720qwj,233
8r720vgj,4
8r720w3j,1
8r7213wj,10
8r72146j,1
8r7215gj,20
8r7217wj,5
8r721e6j,1
8r721nqj,2
8r721pwj,3
8r721q3j,1
8r7220qj,3
8r72263j,2
8r7229dj,1
8r722gwj,1
8r722m3j,1
8r722pwj,3
8r722zwj,1
8r7230qj,1
8r7233gj,3
8r723mgj,1
8r723pwj,2
8r723zwj,1
8r7240wj,30
8r7244gj,1
8r7246dj,2
8r7246qj,9
8r72476j,1
8r724kdj,1
8r724lqj,4
8r724mqj,2
8r724vwj,4
8r724wgj,21
8r7252dj,5
8r7253dj,1
8r7257dj,2
8r725d3j,2
8r725rgj,1
8r725y3j,8
8r72606j,2
8r7261gj,1
8r72646j,1
8r7266gj,9
8r726d6j,1
8r726oqj,1
8r726zqj,1
8r7270qj,50
8r727edj,1
8r727m3j,13
8r727pgj,3
8r727r6j,2
8r727vqj,1
8r727zwj,1
8r72916j,4
8r72923j,1
8r72973j,1
8r729ddj,3
8r729ewj,1
8r729kqj,1
8r729ogj,1
8r729p3j,1
8r729qdj,1
8r729rqj,2
8r72d1dj,1
8r72d5dj,1
8r72d7qj,1
8r72dlqj,44
8r72dp6j,2
8r72dywj,3
8r72dz6j,1
8r72e26j,1
8r72e76j,1
8r72e93j,1
8r72edgj,19
8r72emqj,1
8r72eo3j,1
8r72ewgj,3
8r72g16j,1
8r72g23j,1
8r72g33j,1
8r72gedj,2
8r72gndj,48
8r72gvqj,1
8r72gyqj,1
8r72k2dj,1
8r72k46j,3
8r72k96j,2
8r72kkgj,5
8r72kn6j,8
8r72kw6j,1
8r72kzqj,1
8r72l3gj,1
8r72l53j,1
8r72l63j,19
8r72ld6j,1
8r72ldqj,2
8r72lnqj,8
8r72lodj,2
8r72lq6j,4
8r72m3wj,32
8r72m53j,12
8r72m6gj,1
8r72moqj,1
8r72mq3j,1
8r72mwqj,81
8r72n26j,1
8r72n9gj,1
8r72nrdj,1
8r72o0dj,2
8r72o23j,3
8r72okqj,5
8r72oqdj,2
8r72oydj,1
8r72p0qj,1
8r72p13j,1
8r72p3gj,6
8r72p4dj,1
8r72pdqj,1
8r72pk6j,1
8r72pm3j,2
8r72pqqj,1
8r72pvqj,3
8r72pyqj,884
8r72q43j,3
8r72q7qj,3
8r72qd3j,4
8r72qldj,2
8r72qmwj,1
8r72qpqj,1
8r72qvgj,3
8r72qw6j,1
8r72qz6j,20
8r72r2wj,1
8r72re6j,2
8r72rn6j,1
8r72rrgj,5
8r72rw6j,1
8r72v2qj,1
8r72v3qj,7
8r72v5wj,7
8r72v96j,18
8r72ve3j,1
8r72vg6j,3
8r72vmdj,2
8r72vn3j,1
8r72vqwj,1
8r72vvgj,1
8r72vygj,1
8r72w0wj,1
8r72w6qj,2
8r72wrqj,1
8r72wvdj,1
8r72wydj,1
8r72wzgj,4
8r72y0gj,2
8r72y1wj,2
8r72yo6j,1
8r72yrwj,3
8r72yw3j,1
8r72yygj,1
8r72z16j,3
8r72z23j,4
8r72zddj,2
8r72zl3j,1
8r72zm6j,3
8r72zvdj,11
8r7300gj,5
8r7301dj,1
8r7302qj,4
8r7303qj,4
8r730e3j,2
8r730g6j,3
8r730o6j,1
8r730z6j,1
8r7313wj,1
8r7314qj,4
8r73153j,1
8r7317wj,9
8r7319dj,2
8r731e6j,1
8r731eqj,2
8r731r3j,1
8r731wqj,1
8r731y3j,11
8r731zdj,1
8r73256j,28
8r73263j,13
8r732dqj,3
8r732eqj,1
8r732pgj,5
8r732q6j,1
8r732r3j,1
8r732y6j,2
8r732zwj,1
8r733lgj,7
8r733mgj,4
8r733wdj,12
8r73426j,3
8r7346dj,1
8r73493j,1
8r734g6j,4
8r734kwj,1
8r734mqj,2
8r734p6j,5
8r734qwj,1
8r734z3j,1
8r7352wj,1
8r7359qj,3
8r735gdj,5
8r735kgj,2
8r735oqj,1
8r735w6j,1
8r7362wj,6
8r7364qj,1
8r736nqj,2
8r736v3j,1
8r736wqj,1
8r7372gj,4
8r73733j,1
8r7377gj,1
8r7379wj,1
8r737dqj,2
8r737k6j,1
8r737owj,1
8r737yqj,4
8r737zwj,1
8r73916j,2
8r73936j,1
8r7395qj,1
8r739m6j,1
8r739qdj,4
8r739vdj,2
8r739zgj,1
8r73d5wj,3
8r73d96j,3
8r73dldj,1
8r73dz6j,1
8r73e1dj,17
8r73emdj,21
8r73ep6j,1
8r73g33j,9
8r73gpgj,7
8r73k03j,2
8r73k2dj,3
8r73k5gj,1
8r73kd3j,1
8r73ke6j,1
8r73koqj,2
8r73kw6j,3
8r73kygj,8
8r73kzqj,2
8r73l1gj,3
8r73l53j,4
8r73l9dj,12
8r73ldqj,30
8r73lk3j,2
8r73lndj,3
8r73lr3j,1
8r73ly6j,25
8r73lzwj,3
8r73m06j,13
8r73m9dj,1
8r73mk3j,1
8r73mnqj,22
8r73mwqj,6
8r73n26j,3
8r73n36j,1
8r73nkdj,1
8r73no3j,1
8r73np6j,22
8r73nz3j,1
8r73o1qj,0
8r73o4wj,1
8r73o6qj,9
8r73o73j,4
8r73omqj,2
8r73ongj,1
8r73oogj,2
8r73op3j,23
8r73oqdj,1
8r73orqj,5
8r73ozgj,2
8r73p0qj,12
8r73p23j,1
8r73p33j,1
8r73pnwj,3
8r73powj,1
8r73ppgj,1
8r73q6wj,1
8r73q96j,1
8r73qlwj,5
8r73qn6j,1
8r73qzqj,24
8r73r03j,2
8r73r1gj,6
8r73r7wj,6
8r73rk3j,1
8r73rkgj,1
8r73rn6j,1
8r73rq3j,1
8r73ry3j,1
8r73rzqj,1
8r73v1wj,14
8r73v2dj,1
8r73v43j,1
8r73v6wj,1
8r73v96j,70
8r73ve3j,2
8r73vldj,19
8r73vo6j,3
8r73vpqj,42
8r73vqgj,1
8r73vrwj,3
8r73w5dj,17
8r73w6qj,2
8r73w93j,6
8r73wdwj,2
8r73wg3j,3
8r73wkdj,2
8r73wngj,2
8r73wogj,4
8r73wrdj,11
8r73wrqj,1
8r73wwgj,1
8r73wz3j,1
8r73y5wj,15
8r73ymwj,1
8r73yz6j,1
8r73z0dj,5
8r73z36j,1
8r73z5qj,6
8r73z9gj,1
8r73zewj,1
8r73zogj,3
8r73zp3j,1
8r73zzgj,1
8r74016j,1
8r7404dj,18
8r7409wj,1
8r740edj,1
8r740ggj,14
8r740nwj,2
8r7411qj,2
8r7412qj,24
8r7414gj,12
8r741mqj,7
8r741p6j,1
8r741qwj,1
8r741rdj,1
8r7423dj,6
8r7427qj,1
8r74296j,3
8r742kwj,1
8r742pqj,5
8r742w3j,2
8r7430gj,1
8r7431dj,1
8r7436dj,2
8r74396j,136
8r743kwj,2
8r743mdj,1
8r743vgj,2
8r74413j,1
8r7444qj,1
8r7449dj,3
8r7449wj,1
8r744r3j,1
8r744wdj,5
8r7450wj,2
8r7454wj,1
8r745g3j,31
8r745l6j,3
8r745m6j,8
8r745qdj,1
8r745wgj,1
8r745ydj,7
8r7461qj,3
8r7464gj,1
8r7466qj,1
8r746g3j,5
8r746ngj,1
8r746o3j,1
8r747n6j,1
8r747qgj,1
8r747z6j,9
8r7494qj,2
8r7496gj,4
8r749v6j,5
8r74d4dj,1
8r74d56j,4
8r74d66j,1
8r74dl3j,1
8r74dqqj,2
8r74dyqj,3
8r74e13j,6
8r74e4dj,1
8r74er6j,1
8r74g3dj,4
8r74ge3j,1
8r74ggdj,3
8r74gkgj,1
8r74gn6j,1
8r74gpdj,1
8r74k23j,8
8r74k4wj,1
8r74k5qj,1
8r74k73j,2
8r74kkdj,4
8r74km6j,3
8r74kydj,6
8r74lrdj,1
8r74m4gj,1
8r74m5dj,2
8r74m5wj,1
8r74m93j,1
8r74megj,1
8r74mmqj,5
8r74mp6j,1
8r74mvwj,2
8r74n1gj,1
8r74n3gj,1
8r74ngwj,16
8r74nk3j,1
8r74nndj,1
8r74nq6j,3
8r74nzdj,3
8r74o1gj,1
8r74oeqj,1
8r74opwj,19
8r74or3j,1
8r74p1wj,1
8r74pe3j,3
8r74ppdj,4
8r74q36j,17
8r74qddj,3
8r74qg3j,42
8r74qggj,3
8r74qkqj,7
8r74qqdj,1
8r74r5dj,1
8r74rqdj,1
8r74rydj,1
8r74v0dj,6
8r74v16j,3
8r74v73j,2
8r74vggj,3
8r74vm6j,4
8r74vowj,1
8r74vpgj,2
8r74vwwj,2
8r74w06j,1
8r74w4qj,1
8r74wk3j,1
8r74y23j,1
8r74y33j,3
8r74yddj,1
8r74yewj,2
8r74yl6j,1
8r74z5gj,1
8r74z6gj,3
8r74zd6j,1
8r74znqj,2
8r74zv3j,1
8r75003j,2
8r750d6j,1
8r750gdj,2
8r750kgj,1
8r750y3j,35
8r7510dj,2
8r75113j,8
8r7514dj,1
8r75156j,1
8r751k6j,10
8r751kqj,1
8r751l3j,1
8r751qqj,1
8r751yqj,1
8r7520dj,7
8r7521qj,4
8r7524wj,1
8r752g3j,1
8r752l6j,1
8r752ogj,1
8r752qdj,1
8r752rqj,2
8r752vdj,3
8r7530dj,3
8r75366j,2
8r753g3j,1
8r753kqj,3
8r753m6j,11
8r753vdj,1
8r7541wj,2
8r7542dj,3
8r754gqj,3
8r754ldj,4
8r754n6j,30
8r754qgj,4
8r754w6j,1
8r754ygj,2
8r7554qj,1
8r75563j,2
8r7557gj,3
8r755dqj,2
8r755ndj,3
8r755v6j,3
8r755zwj,2
8r756ggj,9
8r756ndj,2
8r7571qj,2
8r75726j,1
8r75773j,6
8r75776j,1
8r757l6j,9
8r757ogj,1
8r7592qj,8
8r7593qj,1
8r7595wj,1
8r759egj,1
8r759n3j,2
8r759pqj,1
8r759qwj,3
8r75d2dj,4
8r75d3wj,2
8r75d46j,1
8r75d6gj,1
8r75dgdj,3
8r75doqj,1
8r75drgj,12
8r75e3dj,2
8r75e3wj,1
8r75e6wj,1
8r75e7dj,1
8r75ed3j,9
8r75eo6j,15
8r75eoqj,8
8r75ergj,1
8r75ev3j,1
8r75g3qj,4
8r75gngj,1
8r75gvwj,5
8r75gwgj,2
8r75k06j,1
8r75k53j,1
8r75keqj,8
8r75kpwj,1
8r75ky6j,8
8r75kzwj,1
8r75l23j,1
8r75l66j,4
8r75lewj,1
8r75lkqj,1
8r75lp3j,3
8r75lydj,38
8r75m7gj,1
8r75mowj,1
8r75mr6j,1
8r75n2dj,2
8r75n6wj,1
8r75n7qj,2
8r75n96j,2
8r75nldj,1
8r75nmdj,2
8r75no6j,2
8r75nqgj,3
8r75o0gj,7
8r75o3dj,3
8r75oegj,2
8r75oldj,2
8r75p1qj,1
8r75p93j,2
8r75p9gj,1
8r75plqj,2
8r75pogj,2
8r75q9dj,2
8r75qlgj,1
8r75qpwj,1
8r75r2gj,2
8r75rgwj,1
8r75rl3j,2
8r75rlgj,1
8r75rm3j,1
8r75v1gj,10
8r75v53j,32
8r75vnqj,1
8r75vrgj,2
8r75w43j,3
8r75wkwj,1
8r75wmdj,4
8r75wpqj,1
8r75wrwj,1
8r75ww3j,1
8r75y53j,1
8r75y7wj,2
8r75ygwj,1
8r75yr3j,1
8r75yy3j,1
8r75z6dj,6
8r75z7qj,1
8r75zegj,2
8r75zkwj,1
8r75zn3j,2
8r75zngj,1
8r75zqwj,1
8r75zw3j,3
8r75zz6j,1
8r76046j,2
8r760mwj,8
8r760pdj,2
8r760ygj,2
8r7612gj,1
8r7614dj,2
8r76163j,1
8r761eqj,9
8r761lgj,1
8r761odj,1
8r761pgj,2
8r7620dj,6
8r76216j,16
8r76273j,45
8r7629gj,2
8r762ewj,6
8r762kqj,5
8r762m6j,4
8r762pgj,6
8r762r6j,1
8r762vdj,1
8r762zgj,4
8r7639wj,1
8r763ddj,1
8r763zgj,4
8r7642dj,1
8r7642qj,1
8r7643dj,1
8r7646wj,1
8r764dgj,27
8r764mdj,1
8r764qgj,3
8r764w3j,1
8r764w6j,3
8r7657wj,1
8r7659dj,4
8r765dqj,1
8r765mgj,2
8r765odj,2
8r7664qj,2
8r76653j,5
8r7669dj,1
8r7669wj,2
8r766y6j,1
8r7675qj,1
8r767g3j,5
8r767l6j,1
8r767m6j,2
8r767ogj,4
8r767p3j,1
8r767qdj,1
8r767qqj,1
8r767vdj,2
8r7696dj,3
8r769o3j,2
8r76d6wj,1
8r76e2dj,1
8r76e3dj,2
8r76ee3j,4
8r76en6j,39
8r76g9gj,3
8r76gdwj,3
8r76gz3j,2
8r76k4qj,1
8r76k6gj,2
8r76keqj,2
